video_name,pruning_thresh,jepg_quality,data_size_mean,data_size_std,sparsity,decomposability,regularity,pictoriality,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b610204c-e3c8c65f,0.0,60,13365.75,1190.5686403983602,5.778476331360947e-07,-1.0,0.1172765083934092,0.20089364727892814,0.010464796796441078,0.017464246600866318,0.012376237660646439,0.0056105609983205795,0.028217822313308716,-1.0,0.009230769239366055,0.009983781725168228,0.003865686012431979,0.02777777798473835,-1.0
b610204c-e3c8c65f,0.0,70,16472.4,1203.1342152893833,0.0,-0.999969951923077,0.1158650947450656,0.20234497183472264,0.01011272519826889,0.023980969563126564,0.010018859058618546,0.005687568802386522,0.029702970758080482,-1.0,0.009615384973585606,0.012476830743253231,0.0074555641040205956,0.02916666679084301,-1.0
b610204c-e3c8c65f,0.0,80,21323.2,1377.6817702212654,0.0,-1.0,0.11660802406107376,0.21159907467045308,0.01466950960457325,0.038429804146289825,0.010424256324768066,0.010240452364087105,0.04097772389650345,-1.0,0.016153845936059952,0.021540777757763863,0.01678924821317196,0.0416666679084301,-1.0
b610204c-e3c8c65f,0.0,90,31056.8,1663.204244823828,0.0,-1.0,0.11794684782216931,0.23469653384540473,0.02107178419828415,0.054196134209632874,0.015755146741867065,0.014086241833865643,0.05606435611844063,-1.0,0.019432345405220985,0.02669369801878929,0.01735837571322918,0.07916666567325592,-1.0
b610204c-e3c8c65f,0.0,100,68946.25,2459.1436898847533,0.0,-1.0,0.11905022835822235,0.2250943765198611,0.020427733659744263,0.0522070974111557,0.015016501769423485,0.011060915887355804,0.05701320245862007,-1.0,0.019281743094325066,0.027078313753008842,0.017564136534929276,0.07430555671453476,-1.0
b610204c-e3c8c65f,0.0,60,13365.75,1190.5686403983602,5.778476331360947e-07,-1.0,0.1172765083934092,0.20089364727892814,0.010464796796441078,0.017464246600866318,0.012376237660646439,0.0056105609983205795,0.028217822313308716,-1.0,0.009230769239366055,0.009983781725168228,0.003865686012431979,0.02777777798473835,-1.0
b610204c-e3c8c65f,0.0,70,16472.4,1203.1342152893833,0.0,-0.999969951923077,0.1158650947450656,0.20234497183472264,0.01011272519826889,0.023980969563126564,0.010018859058618546,0.005687568802386522,0.029702970758080482,-1.0,0.009615384973585606,0.012476830743253231,0.0074555641040205956,0.02916666679084301,-1.0
b610204c-e3c8c65f,0.0,80,21323.2,1377.6817702212654,0.0,-1.0,0.11660802406107376,0.21159907467045308,0.01466950960457325,0.038429804146289825,0.010424256324768066,0.010240452364087105,0.04097772389650345,-1.0,0.016153845936059952,0.021540777757763863,0.01678924821317196,0.0416666679084301,-1.0
b610204c-e3c8c65f,0.0,90,31056.8,1663.204244823828,0.0,-1.0,0.11794684782216931,0.23469653384540473,0.02107178419828415,0.054196134209632874,0.015755146741867065,0.014086241833865643,0.05606435611844063,-1.0,0.019432345405220985,0.02669369801878929,0.01735837571322918,0.07916666567325592,-1.0
b610204c-e3c8c65f,0.0,100,68946.25,2459.1436898847533,0.0,-1.0,0.11905022835822235,0.2250943765198611,0.020427733659744263,0.0522070974111557,0.015016501769423485,0.011060915887355804,0.05701320245862007,-1.0,0.019281743094325066,0.027078313753008842,0.017564136534929276,0.07430555671453476,-1.0
b610204c-e3c8c65f,0.0,60,13365.75,1190.5686403983602,5.778476331360947e-07,-1.0,0.1172765083934092,0.20089364727892814,0.010464796796441078,0.017464246600866318,0.012376237660646439,0.0056105609983205795,0.028217822313308716,-1.0,0.009230769239366055,0.009983781725168228,0.003865686012431979,0.02777777798473835,-1.0
b610204c-e3c8c65f,0.0,70,16472.4,1203.1342152893833,0.0,-0.999969951923077,0.1158650947450656,0.20234497183472264,0.01011272519826889,0.023980969563126564,0.010018859058618546,0.005687568802386522,0.029702970758080482,-1.0,0.009615384973585606,0.012476830743253231,0.0074555641040205956,0.02916666679084301,-1.0
b610204c-e3c8c65f,0.0,80,21323.2,1377.6817702212654,0.0,-1.0,0.11660802406107376,0.21159907467045308,0.01466950960457325,0.038429804146289825,0.010424256324768066,0.010240452364087105,0.04097772389650345,-1.0,0.016153845936059952,0.021540777757763863,0.01678924821317196,0.0416666679084301,-1.0
b610204c-e3c8c65f,0.0,90,31056.8,1663.204244823828,0.0,-1.0,0.11794684782216931,0.23469653384540473,0.02107178419828415,0.054196134209632874,0.015755146741867065,0.014086241833865643,0.05606435611844063,-1.0,0.019432345405220985,0.02669369801878929,0.01735837571322918,0.07916666567325592,-1.0
b610204c-e3c8c65f,0.0,100,68946.25,2459.1436898847533,0.0,-1.0,0.11905022835822235,0.2250943765198611,0.020427733659744263,0.0522070974111557,0.015016501769423485,0.011060915887355804,0.05701320245862007,-1.0,0.019281743094325066,0.027078313753008842,0.017564136534929276,0.07430555671453476,-1.0
b610204c-e3c8c65f,0.0,60,13365.75,1190.5686403983602,5.778476331360947e-07,-1.0,0.1172765083934092,0.20089364727892814,0.010464796796441078,0.017464246600866318,0.012376237660646439,0.0056105609983205795,0.028217822313308716,-1.0,0.009230769239366055,0.009983781725168228,0.003865686012431979,0.02777777798473835,-1.0
b610204c-e3c8c65f,0.0,70,16472.4,1203.1342152893833,0.0,-0.999969951923077,0.1158650947450656,0.20234497183472264,0.01011272519826889,0.023980969563126564,0.010018859058618546,0.005687568802386522,0.029702970758080482,-1.0,0.009615384973585606,0.012476830743253231,0.0074555641040205956,0.02916666679084301,-1.0
b610204c-e3c8c65f,0.0,80,21323.2,1377.6817702212654,0.0,-1.0,0.11660802406107376,0.21159907467045308,0.01466950960457325,0.038429804146289825,0.010424256324768066,0.010240452364087105,0.04097772389650345,-1.0,0.016153845936059952,0.021540777757763863,0.01678924821317196,0.0416666679084301,-1.0
b610204c-e3c8c65f,0.0,90,31056.8,1663.204244823828,0.0,-1.0,0.11794684782216931,0.23469653384540473,0.02107178419828415,0.054196134209632874,0.015755146741867065,0.014086241833865643,0.05606435611844063,-1.0,0.019432345405220985,0.02669369801878929,0.01735837571322918,0.07916666567325592,-1.0
b610204c-e3c8c65f,0.0,100,68946.25,2459.1436898847533,0.0,-1.0,0.11905022835822235,0.2250943765198611,0.020427733659744263,0.0522070974111557,0.015016501769423485,0.011060915887355804,0.05701320245862007,-1.0,0.019281743094325066,0.027078313753008842,0.017564136534929276,0.07430555671453476,-1.0
b610204c-e3c8c65f,0.0,60,13365.75,1190.5686403983602,5.778476331360947e-07,-1.0,0.1172765083934092,0.20089364727892814,0.010464796796441078,0.017464246600866318,0.012376237660646439,0.0056105609983205795,0.028217822313308716,-1.0,0.009230769239366055,0.009983781725168228,0.003865686012431979,0.02777777798473835,-1.0
b610204c-e3c8c65f,0.0,70,16472.4,1203.1342152893833,0.0,-0.999969951923077,0.1158650947450656,0.20234497183472264,0.01011272519826889,0.023980969563126564,0.010018859058618546,0.005687568802386522,0.029702970758080482,-1.0,0.009615384973585606,0.012476830743253231,0.0074555641040205956,0.02916666679084301,-1.0
b610204c-e3c8c65f,0.0,80,21323.2,1377.6817702212654,0.0,-1.0,0.11660802406107376,0.21159907467045308,0.01466950960457325,0.038429804146289825,0.010424256324768066,0.010240452364087105,0.04097772389650345,-1.0,0.016153845936059952,0.021540777757763863,0.01678924821317196,0.0416666679084301,-1.0
b610204c-e3c8c65f,0.0,90,31056.8,1663.204244823828,0.0,-1.0,0.11794684782216931,0.23469653384540473,0.02107178419828415,0.054196134209632874,0.015755146741867065,0.014086241833865643,0.05606435611844063,-1.0,0.019432345405220985,0.02669369801878929,0.01735837571322918,0.07916666567325592,-1.0
b610204c-e3c8c65f,0.0,100,68946.25,2459.1436898847533,0.0,-1.0,0.11905022835822235,0.2250943765198611,0.020427733659744263,0.0522070974111557,0.015016501769423485,0.011060915887355804,0.05701320245862007,-1.0,0.019281743094325066,0.027078313753008842,0.017564136534929276,0.07430555671453476,-1.0
