video_name,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b4fe0b47-a7819060,0.27898070216178894,0.4207920730113983,0.3772892951965332,0.28487586975097656,0.6418676376342773,0.0,0.03650210052728653,0.29653361439704895,0.2997552156448364,0.7480000257492065,0.0
b5fa32f1-4e9c7d32,0.21640031039714813,0.3204983174800873,0.26224657893180847,0.1894410252571106,0.3687403202056885,0.2261383980512619,0.1834031194448471,0.24834245443344116,0.2051309198141098,0.40654775500297546,0.24980555474758148
b4c0a877-66fc6239,0.13878020644187927,0.23308831453323364,0.158625066280365,0.1422416716814041,0.36629804968833923,0.5632222890853882,0.03835932910442352,0.1545349508523941,0.1584577113389969,0.3983498215675354,0.5935714244842529
b49a1b50-186fb520,0.050956737250089645,0.0814085528254509,0.06560959666967392,0.11625464260578156,0.23292231559753418,0.05179424583911896,0.04935842752456665,0.05808383226394653,0.14687499403953552,0.2541666626930237,0.055675674229860306
b610204c-e3c8c65f,0.18971297144889832,0.28767329454421997,0.20175176858901978,0.1963421255350113,0.24292753636837006,0.6318478584289551,0.11972693353891373,0.20557957887649536,0.2405024915933609,0.25586193799972534,0.6598513722419739
b4d2dede-18dc0cd0,0.1121920719742775,0.2011163979768753,0.14214012026786804,0.020411783829331398,0.052398283034563065,0.44190335273742676,0.11338087916374207,0.1307891607284546,0.04102941229939461,0.053535353392362595,0.5035590529441833
b69d5b1d-03bd6daa,0.13289014995098114,0.191410630941391,0.16278348863124847,0.3140382170677185,0.13895022869110107,0.45634934306144714,0.039478860795497894,0.13721731305122375,0.3291139304637909,0.1452862024307251,0.46622517704963684
b607dd6a-1d8f33b9,0.15402132272720337,0.25915810465812683,0.1827467679977417,0.26568499207496643,0.16603775322437286,0.8296416401863098,0.08321554213762283,0.19318534433841705,0.2867502272129059,0.21992778778076172,0.8512820601463318
b5f9cb1e-c84e2ce9,0.13022273778915405,0.22978289425373077,0.12817402184009552,0.09961461275815964,0.299146831035614,0.3051105737686157,0.09113143384456635,0.1484663188457489,0.1137000098824501,0.3308270275592804,0.3326236307621002
